,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/10/2015,-0.20081,-5.2344,-6.4258,-1.623,-3.2246,-2.625,-1.7588,-1.959,-2.2109,-1.8008,-2.1797,-1.7773,-1.9277,-2.543,-3.8379,5.0938,4.2617,-3.668,3.9648,1.7188,-3.1387,0.22192,3.1504,0.24536,-0.65137,2.3867,-2.7207,0.17297,6.1562,4.2812,3.6035,3.0527,4.2617,3.4004,3.5586,5.8789,1.9307,-1.6777,-1.9844,4.5039,5.7266,0.12244,-0.14465,-0.80225,2.375,0.75146,-1.6631,-1.4062,-1.3438,-3.5508,-2.9336,-1.6279,10.109,-4.3555,-2.6289,-2.7207,-3.8594,-4.3828,-0.61328,-4.5,-2.832,-5.2305,-6.1875,0.75977,-0.48071,-0.82129,12.648,-2.0391,-2.3418,-0.68213,2.4609,2.4512,-2.5957,-0.9834,4.9609,4.0195,0.2052,0.032867,2.8535,3.3652,-0.70508,-2.2539,0.1156,0.44238,0.42163,3.0918,3.002,1.2041,1.0371,1.4023,0.65869,1.0117,-0.79395,-0.55029,-0.14832,-1.3643,7.3906
,08/10/2015,-0.21608,-5.0015,-6.3804,-1.4962,-3.0201,-2.6443,-1.6407,-1.8671,-2.0773,-1.744,-2.0989,-1.6028,-1.855,-2.3165,-3.5868,4.8311,4.0706,-3.4695,3.7419,1.7113,-3.1057,0.12949,2.8168,-0.057037,-0.72327,2.1076,-2.5964,0.091904,5.6494,4.145,3.4143,2.8575,4.1658,3.2179,3.2859,5.5879,1.8312,-1.4373,-2.1106,4.5571,5.5918,-0.020187,-0.26732,-0.6489,2.1613,0.65177,-1.5659,-1.0597,-1.376,-3.874,-2.7008,-1.3138,10.324,-4.1201,-2.5317,-2.6223,-3.7129,-4.2354,-0.45819,-4.3865,-2.5903,-4.9397,-5.9453,0.79211,-0.35428,-0.69096,12.216,-1.8768,-2.0514,-0.48407,2.4636,2.5125,-2.4105,-0.71484,4.8259,3.9163,0.29179,0.025166,2.7781,3.2373,-0.63783,-1.9845,0.27864,0.60925,0.58353,2.9366,2.877,1.3605,1.199,1.5156,0.81158,1.1694,-0.65823,-0.43149,0.1013,-1.2786,7.1699
,14/10/2015,-0.23135,-4.7686,-6.335,-1.3694,-2.8157,-2.6636,-1.5227,-1.7751,-1.9436,-1.6873,-2.0181,-1.4283,-1.7822,-2.0901,-3.3357,4.5684,3.8794,-3.271,3.519,1.7039,-3.0728,0.037048,2.4832,-0.35944,-0.79517,1.8284,-2.4722,0.010834,5.1426,4.0088,3.2251,2.6624,4.0698,3.0354,3.0132,5.2969,1.7317,-1.1969,-2.2368,4.6104,5.457,-0.16281,-0.38998,-0.49554,1.9475,0.55208,-1.4686,-0.71313,-1.4082,-4.1973,-2.468,-0.99976,10.539,-3.8848,-2.4346,-2.5239,-3.5664,-4.0879,-0.3031,-4.2729,-2.3486,-4.6489,-5.7031,0.82446,-0.22784,-0.56064,11.783,-1.7145,-1.761,-0.28601,2.4663,2.5737,-2.2253,-0.44629,4.6909,3.813,0.37839,0.017464,2.7026,3.1094,-0.57059,-1.7151,0.44168,0.77612,0.74542,2.7815,2.752,1.5168,1.3608,1.6289,0.96448,1.3271,-0.52252,-0.31268,0.35092,-1.193,6.9492
,20/10/2015,-0.24663,-4.5356,-6.2896,-1.2426,-2.6112,-2.6829,-1.4047,-1.6832,-1.8099,-1.6305,-1.9373,-1.2538,-1.7095,-1.8636,-3.0846,4.3057,3.6882,-3.0725,3.2961,1.6964,-3.0398,-0.055389,2.1496,-0.66183,-0.86707,1.5493,-2.3479,-0.070236,4.6357,3.8726,3.0359,2.4672,3.9739,2.8529,2.7405,5.0059,1.6322,-0.95648,-2.363,4.6636,5.3223,-0.30544,-0.51265,-0.34219,1.7338,0.45238,-1.3714,-0.36658,-1.4404,-4.5205,-2.2352,-0.68567,10.754,-3.6494,-2.3374,-2.4255,-3.4199,-3.9404,-0.14801,-4.1594,-2.1069,-4.3582,-5.4609,0.85681,-0.10141,-0.43031,11.351,-1.5522,-1.4706,-0.087952,2.469,2.635,-2.0402,-0.17773,4.5559,3.7097,0.46498,0.0097618,2.6272,2.9814,-0.50334,-1.4457,0.60472,0.94299,0.90732,2.6263,2.627,1.6732,1.5227,1.7422,1.1174,1.4849,-0.38681,-0.19388,0.60054,-1.1074,6.7285
,26/10/2015,-0.2619,-4.3027,-6.2441,-1.1157,-2.4067,-2.7021,-1.2866,-1.5913,-1.6763,-1.5737,-1.8564,-1.0793,-1.6367,-1.6372,-2.8335,4.043,3.4971,-2.874,3.0732,1.689,-3.0068,-0.14783,1.816,-0.96423,-0.93896,1.2701,-2.2236,-0.15131,4.1289,3.7363,2.8467,2.272,3.8779,2.6704,2.4678,4.7148,1.5327,-0.71606,-2.4893,4.7168,5.1875,-0.44806,-0.63531,-0.18884,1.52,0.35269,-1.2742,-0.02002,-1.4727,-4.8438,-2.0024,-0.37158,10.969,-3.4141,-2.2402,-2.3271,-3.2734,-3.793,0.0070801,-4.0459,-1.8652,-4.0674,-5.2188,0.88916,0.025024,-0.29999,10.918,-1.3899,-1.1802,0.11011,2.4717,2.6963,-1.855,0.09082,4.4209,3.6064,0.55157,0.0020599,2.5518,2.8535,-0.4361,-1.1763,0.76776,1.1099,1.0692,2.4712,2.502,1.8296,1.6846,1.8555,1.2703,1.6426,-0.2511,-0.075073,0.85016,-1.0217,6.5078
,01/11/2015,-0.27718,-4.0698,-6.1987,-0.98889,-2.2023,-2.7214,-1.1686,-1.4994,-1.5426,-1.517,-1.7756,-0.90485,-1.564,-1.4108,-2.5824,3.7803,3.3059,-2.6755,2.8503,1.6815,-2.9739,-0.24026,1.4825,-1.2666,-1.0109,0.991,-2.0994,-0.23238,3.6221,3.6001,2.6575,2.0768,3.782,2.4879,2.1951,4.4238,1.4332,-0.47565,-2.6155,4.77,5.0527,-0.59068,-0.75798,-0.035492,1.3063,0.253,-1.1769,0.32654,-1.5049,-5.167,-1.7697,-0.057495,11.184,-3.1787,-2.1431,-2.2288,-3.127,-3.6455,0.16217,-3.9324,-1.6235,-3.7766,-4.9766,0.92151,0.15146,-0.16966,10.485,-1.2276,-0.88983,0.30817,2.4744,2.7576,-1.6698,0.35938,4.2859,3.5032,0.63817,-0.0056419,2.4763,2.7256,-0.36885,-0.90694,0.9308,1.2767,1.2311,2.316,2.377,1.986,1.8464,1.9688,1.4232,1.8003,-0.11539,0.043732,1.0998,-0.9361,6.2871
,07/11/2015,-0.29245,-3.8369,-6.1533,-0.86206,-1.9978,-2.7407,-1.0505,-1.4075,-1.4089,-1.4602,-1.6948,-0.73035,-1.4912,-1.1843,-2.3313,3.5176,3.1147,-2.4771,2.6274,1.6741,-2.9409,-0.3327,1.1489,-1.569,-1.0828,0.71185,-1.9751,-0.31345,3.1152,3.4639,2.4683,1.8816,3.686,2.3054,1.9224,4.1328,1.3337,-0.23523,-2.7417,4.8232,4.918,-0.73331,-0.88065,0.11786,1.0925,0.15331,-1.0797,0.6731,-1.5371,-5.4902,-1.5369,0.25659,11.398,-2.9434,-2.0459,-2.1304,-2.9805,-3.498,0.31726,-3.8188,-1.3818,-3.4858,-4.7344,0.95386,0.27789,-0.039337,10.053,-1.0653,-0.59943,0.50623,2.4771,2.8188,-1.4846,0.62793,4.1509,3.3999,0.72476,-0.013344,2.4009,2.5977,-0.30161,-0.63754,1.0938,1.4436,1.393,2.1609,2.252,2.1423,2.0083,2.082,1.576,1.958,0.020325,0.16254,1.3494,-0.85046,6.0664
,13/11/2015,-0.30772,-3.604,-6.1079,-0.73523,-1.7933,-2.76,-0.9325,-1.3156,-1.2753,-1.4034,-1.614,-0.55585,-1.4185,-0.95789,-2.0802,3.2549,2.9236,-2.2786,2.4045,1.6666,-2.908,-0.42514,0.81528,-1.8714,-1.1547,0.43271,-1.8508,-0.39452,2.6084,3.3276,2.2791,1.6864,3.5901,2.1229,1.6497,3.8418,1.2343,0.005188,-2.8679,4.8765,4.7832,-0.87593,-1.0033,0.27121,0.87878,0.053612,-0.98248,1.0197,-1.5693,-5.8135,-1.3041,0.57068,11.613,-2.708,-1.9487,-2.032,-2.834,-3.3506,0.47235,-3.7053,-1.1401,-3.1951,-4.4922,0.98621,0.40433,0.090988,9.6201,-0.90302,-0.30904,0.70428,2.4797,2.8801,-1.2994,0.89648,4.0159,3.2966,0.81136,-0.021046,2.3254,2.4697,-0.23436,-0.36815,1.2569,1.6105,1.5549,2.0057,2.127,2.2987,2.1702,2.1953,1.7289,2.1157,0.15604,0.28134,1.599,-0.76483,5.8457
,19/11/2015,-0.323,-3.3711,-6.0625,-0.6084,-1.5889,-2.7793,-0.81445,-1.2236,-1.1416,-1.3467,-1.5332,-0.38135,-1.3457,-0.73145,-1.8291,2.9922,2.7324,-2.0801,2.1816,1.6592,-2.875,-0.51758,0.48169,-2.1738,-1.2266,0.15356,-1.7266,-0.47559,2.1016,3.1914,2.0898,1.4912,3.4941,1.9404,1.377,3.5508,1.1348,0.24561,-2.9941,4.9297,4.6484,-1.0186,-1.126,0.42456,0.66504,-0.046082,-0.88525,1.3662,-1.6016,-6.1367,-1.0713,0.88477,11.828,-2.4727,-1.8516,-1.9336,-2.6875,-3.2031,0.62744,-3.5918,-0.89844,-2.9043,-4.25,1.0186,0.53076,0.22131,9.1875,-0.74072,-0.018646,0.90234,2.4824,2.9414,-1.1143,1.165,3.8809,3.1934,0.89795,-0.028748,2.25,2.3418,-0.16711,-0.098755,1.4199,1.7773,1.7168,1.8506,2.002,2.4551,2.332,2.3086,1.8818,2.2734,0.29175,0.40015,1.8486,-0.6792,5.625
,25/11/2015,-0.82214,-2.7236,-5.9258,-0.448,-0.93958,-2.7959,-0.42778,-1.2939,-0.70178,-0.85925,-1.2812,0.084717,-1.0291,-0.014404,-0.95505,0.99512,1.1133,-1.3623,0.27393,1.2954,-2.5879,-1.2881,-0.68591,-2.7656,-1.6128,-0.69714,-1.2219,-0.99805,0.15527,1.7303,1.2117,0.035645,2.1824,0.76208,0.14697,2.1611,0.32166,1.1814,-3.4141,4.1064,3.8945,-1.6226,-1.6079,0.64563,-1.3716,-1.5055,-0.63794,3.0776,-1.6255,-7.6152,0.57471,1.3506,12.992,-1.6792,-1.6875,-1.7373,-2.1118,-2.6309,1.0383,-3.4863,-0.59851,-2.2935,-3.6006,1.2271,0.66479,0.4256,7.4199,0.20142,1.3559,2.1318,2.3486,2.9482,-0.075684,2.0337,2.9087,2.5342,1.009,0.059784,1.5793,1.4375,0.34247,1.1635,2.0781,2.3047,2.168,0.79333,1.0465,3.042,2.7637,2.5195,2.4692,2.5518,0.91882,0.86609,2.4673,-0.31059,4.2949
,01/12/2015,-1.3213,-2.0762,-5.7891,-0.2876,-0.29028,-2.8125,-0.041107,-1.3643,-0.26196,-0.37183,-1.0293,0.55078,-0.7124,0.70264,-0.080994,-1.002,-0.50586,-0.64453,-1.6338,0.93164,-2.3008,-2.0586,-1.8535,-3.3574,-1.999,-1.5479,-0.71729,-1.5205,-1.791,0.26929,0.3335,-1.4199,0.87061,-0.41626,-1.083,0.77148,-0.49146,2.1172,-3.834,3.2832,3.1406,-2.2266,-2.0898,0.8667,-3.4082,-2.9648,-0.39062,4.7891,-1.6494,-9.0938,2.2207,1.8164,14.156,-0.88574,-1.5234,-1.541,-1.5361,-2.0586,1.4492,-3.3809,-0.29858,-1.6826,-2.9512,1.4355,0.79883,0.62988,5.6523,1.1436,2.7305,3.3613,2.2148,2.9551,0.96289,2.9023,1.9365,1.875,1.1201,0.14832,0.90869,0.5332,0.85205,2.4258,2.7363,2.832,2.6191,-0.26392,0.091064,3.6289,3.1953,2.7305,3.0566,2.8301,1.5459,1.332,3.0859,0.058014,2.9648
,07/12/2015,-1.8608,-1.6172,-5.7559,-0.53003,0.003418,-3.0752,0.13802,-1.6807,-0.14693,-0.07019,-0.95166,0.57544,-0.74561,0.92456,0.18338,-2.4297,-1.3926,-0.23669,-2.7192,0.29236,-1.7617,-2.1309,-2.3887,-3.5195,-2.1606,-2.353,-1.0647,-2.3101,-3.3115,-1.545,-0.41919,-2.6768,-0.3147,-2.0558,-1.7681,-0.51758,-1.8424,2.2588,-2.8086,1.0864,2.2188,-2.6025,-2.5645,0.54138,-5.1904,-4.3262,-0.5481,5.5469,-1.5039,-8.9062,3.2627,1.5229,14.508,-0.80273,-1.6235,-1.6006,-1.2852,-1.9229,1.1921,-3.4805,-0.42151,-1.7573,-2.8789,1.2417,0.60681,0.46204,4.1924,1.6724,3.4004,4.0088,1.8428,2.6895,0.78564,2.9443,0.72278,1.0774,1.1357,0.22992,-0.1145,-0.58838,0.88159,2.9004,3.001,2.9844,2.7666,-1.507,-0.80945,3.8457,3.1182,2.373,3.4863,2.5996,1.9683,1.5879,3.1357,0.63399,1.4397
,13/12/2015,-2.4004,-1.1582,-5.7227,-0.77246,0.29712,-3.3379,0.31714,-1.9971,-0.031891,0.23145,-0.87402,0.6001,-0.77881,1.1465,0.44775,-3.8574,-2.2793,0.17114,-3.8047,-0.34692,-1.2227,-2.2031,-2.9238,-3.6816,-2.3223,-3.1582,-1.4121,-3.0996,-4.832,-3.3594,-1.1719,-3.9336,-1.5,-3.6953,-2.4531,-1.8066,-3.1934,2.4004,-1.7832,-1.1104,1.2969,-2.9785,-3.0391,0.21606,-6.9727,-5.6875,-0.70557,6.3047,-1.3584,-8.7188,4.3047,1.2295,14.859,-0.71973,-1.7236,-1.6602,-1.0342,-1.7871,0.93506,-3.5801,-0.54443,-1.832,-2.8066,1.0479,0.41479,0.29419,2.7324,2.2012,4.0703,4.6562,1.4707,2.4238,0.6084,2.9863,-0.49097,0.27979,1.1514,0.31152,-1.1377,-1.71,0.91113,3.375,3.2656,3.1367,2.9141,-2.75,-1.71,4.0625,3.041,2.0156,3.916,2.3691,2.3906,1.8438,3.1855,1.21,-0.085388
,19/12/2015,-2.8135,-0.74109,-5.5234,-0.81616,0.5885,-2.6426,0.39294,-1.9624,-0.054886,0.70703,-0.79272,0.7312,-1.0159,1.0662,0.55078,-4.96,-2.3857,0.62219,-4.4082,-0.89954,-0.90186,-1.8765,-2.833,-3.3555,-2.5469,-3.3242,-2.5137,-4.1084,-5.7969,-4.8574,-1.7217,-5.0625,-2.54,-5.043,-2.4307,-2.3857,-4.4561,2.3857,-0.20215,-3.2544,0.61913,-3.2188,-3.3008,0.164,-8.834,-7.3945,-0.90405,7,-0.99438,-9.0195,4.623,0.80383,14.012,-1.0508,-1.8076,-1.8164,-0.78345,-1.647,0.64441,-3.8096,-0.8313,-1.96,-2.7568,0.6087,0.090942,0.10187,2.0942,2.5518,4.2676,5.0176,1.0935,2.0688,0.011719,3.0684,-1.6908,-0.44458,1.1987,0.68896,-2.0903,-2.5278,0.58215,3.3867,3.3525,3.1592,2.9443,-3.6562,-2.4839,4.2461,2.7969,1.7285,4.2881,2.0864,2.625,2.0361,2.959,1.7417,-0.91867
,25/12/2015,-3.2266,-0.32397,-5.3242,-0.85986,0.87988,-1.9473,0.46875,-1.9277,-0.077881,1.1826,-0.71143,0.8623,-1.2529,0.98584,0.65381,-6.0625,-2.4922,1.0732,-5.0117,-1.4521,-0.58105,-1.5498,-2.7422,-3.0293,-2.7715,-3.4902,-3.6152,-5.1172,-6.7617,-6.3555,-2.2715,-6.1914,-3.5801,-6.3906,-2.4082,-2.9648,-5.7188,2.3711,1.3789,-5.3984,-0.058624,-3.459,-3.5625,0.11194,-10.695,-9.1016,-1.1025,7.6953,-0.63037,-9.3203,4.9414,0.37817,13.164,-1.3818,-1.8916,-1.9727,-0.53271,-1.5068,0.35376,-4.0391,-1.1182,-2.0879,-2.707,0.16956,-0.23291,-0.090454,1.4561,2.9023,4.4648,5.3789,0.71631,1.7139,-0.58496,3.1504,-2.8906,-1.1689,1.2461,1.0664,-3.043,-3.3457,0.25317,3.3984,3.4395,3.1816,2.9746,-4.5625,-3.2578,4.4297,2.5527,1.4414,4.6602,1.8037,2.8594,2.2285,2.7324,2.2734,-1.752
,31/12/2015,-3.2246,-0.32373,-5.2871,-0.78613,0.87036,-0.94675,0.60571,-1.5005,0.011078,1.4375,-0.62329,1.1084,-1.334,0.74365,0.63232,-6.3203,-1.2521,1.4844,-4.2402,-1.667,-0.72729,-1.1179,-2.6748,-3.0107,-2.8047,-3.7021,-4.5752,-5.5957,-7.0801,-6.916,-2.5957,-6.4297,-4.0342,-7.0059,-2.0479,-3.127,-6.2539,2.1333,2.4678,-6.2344,-0.71242,-3.8154,-3.5986,0.19012,-11.211,-9.5898,-0.97046,7.8516,-0.46069,-9.4844,4.9746,0.80969,11.051,-1.6851,-1.8413,-2.0791,-0.43335,-1.4326,0.1739,-3.8389,-1.2163,-1.9966,-2.6582,-0.096985,-0.28674,-0.0097351,1.0957,2.9541,4.4336,5.248,0.4256,1.4341,-0.92383,3.001,-3.5488,-1.5923,1.335,1.7754,-3.4395,-3.6025,-0.028076,3.0791,3.3379,3.0654,2.8486,-4.9023,-3.4434,4.2578,2.6328,1.312,4.8398,1.7939,2.9521,2.3662,2.79,2.7402,-2.4521
,06/01/2016,-3.2227,-0.32349,-5.25,-0.7124,0.86084,0.053772,0.74268,-1.0732,0.10004,1.6924,-0.53516,1.3545,-1.415,0.50146,0.61084,-6.5781,-0.012093,1.8955,-3.4688,-1.8818,-0.87354,-0.68604,-2.6074,-2.9922,-2.8379,-3.9141,-5.5352,-6.0742,-7.3984,-7.4766,-2.9199,-6.668,-4.4883,-7.6211,-1.6875,-3.2891,-6.7891,1.8955,3.5566,-7.0703,-1.3662,-4.1719,-3.6348,0.26831,-11.727,-10.078,-0.83838,8.0078,-0.29102,-9.6484,5.0078,1.2412,8.9375,-1.9883,-1.791,-2.1855,-0.33398,-1.3584,-0.0059624,-3.6387,-1.3145,-1.9053,-2.6094,-0.36353,-0.34058,0.070984,0.73535,3.0059,4.4023,5.1172,0.13489,1.1543,-1.2627,2.8516,-4.207,-2.0156,1.4238,2.4844,-3.8359,-3.8594,-0.30933,2.7598,3.2363,2.9492,2.7227,-5.2422,-3.6289,4.0859,2.7129,1.1826,5.0195,1.7842,3.0449,2.5039,2.8477,3.207,-3.1523
,12/01/2016,-3.0918,-0.42395,-5.2559,-0.17969,0.9729,1.3013,1.1033,-0.25513,0.45676,1.8057,-0.18304,1.896,-1.0615,0.40857,0.94507,-6.7207,0.21991,2.1235,-3.3877,-1.9346,-1.4285,-1.1091,-2.9531,-3.2158,-3.0508,-4.0547,-5.7578,-6.0273,-7.5176,-7.5254,-3.123,-6.4219,-4.6602,-7.2773,-1.7368,-3.4541,-6.4688,2.0132,3.6924,-6.6562,-1.7241,-4.8066,-3.5664,0.61145,-11.875,-10.047,-0.14087,8.6172,-0.014526,-11.41,5.0527,1.9214,7.0215,-1.8149,-1.5488,-2.1475,-0.17691,-1.1311,0.35127,-3.1572,-1.1104,-1.4702,-2.1216,-0.40955,-0.17583,0.40317,0.51318,3.0771,4.3379,4.8145,0.020325,1.0427,-0.78113,2.5205,-4.1562,-2.1953,1.8105,2.9912,-3.7139,-3.6641,0.07251,2.876,3.3066,3.0117,2.7148,-5.0586,-3.5234,3.9756,3.1592,1.7554,5.2168,2.0444,3.3115,2.6699,2.9971,3.2852,-3.7656
,18/01/2016,-2.9609,-0.52441,-5.2617,0.35303,1.085,2.5488,1.4639,0.56299,0.81348,1.9189,0.16907,2.4375,-0.70801,0.31567,1.2793,-6.8633,0.4519,2.3516,-3.3066,-1.9873,-1.9834,-1.5322,-3.2988,-3.4395,-3.2637,-4.1953,-5.9805,-5.9805,-7.6367,-7.5742,-3.3262,-6.1758,-4.832,-6.9336,-1.7861,-3.6191,-6.1484,2.1309,3.8281,-6.2422,-2.082,-5.4414,-3.498,0.95459,-12.023,-10.016,0.55664,9.2266,0.26196,-13.172,5.0977,2.6016,5.1055,-1.6416,-1.3066,-2.1094,-0.019836,-0.90381,0.7085,-2.6758,-0.90625,-1.0352,-1.6338,-0.45557,-0.011086,0.73535,0.29102,3.1484,4.2734,4.5117,-0.094238,0.93115,-0.29956,2.1895,-4.1055,-2.375,2.1973,3.498,-3.5918,-3.4688,0.45435,2.9922,3.377,3.0742,2.707,-4.875,-3.418,3.8652,3.6055,2.3281,5.4141,2.3047,3.5781,2.8359,3.1465,3.3633,-4.3789
,24/01/2016,-2.8394,-0.64233,-5.3652,0.30875,1.1018,2.6675,1.6809,0.87097,1.0515,1.8125,0.39706,2.6372,-0.42657,0.25914,1.3999,-6.6299,0.068909,2.3706,-3.2207,-1.9678,-2.2908,-1.6438,-3.4839,-3.5513,-3.2993,-4.1274,-5.8721,-5.7617,-7.5303,-7.2988,-3.3408,-5.7305,-4.6768,-6.5898,-2.0959,-3.7427,-5.9043,2.1191,3.6494,-5.7529,-2.2202,-5.6543,-3.4595,1.1525,-11.703,-9.6094,1.04,9.2832,0.48676,-13.424,5.2178,2.707,4.708,-1.4169,-1.1362,-2.0471,-0.0026932,-0.81604,0.92615,-2.4553,-0.82288,-0.92529,-1.5225,-0.54065,0.13841,0.88965,0.21704,3.3848,3.998,4.1162,-0.1524,0.89709,0.26483,2.0398,-3.9102,-2.4014,2.4121,3.6392,-3.4248,-3.2974,0.59662,3.147,3.3843,3.0674,2.6997,-4.7051,-3.3032,3.6831,3.6934,2.4595,5.4043,2.3086,3.6885,2.8823,3.0762,3.3765,-4.624
,30/01/2016,-2.7178,-0.76025,-5.4688,0.26447,1.1187,2.7861,1.8979,1.179,1.2896,1.7061,0.62506,2.8369,-0.14514,0.20261,1.5205,-6.3965,-0.31409,2.3896,-3.1348,-1.9482,-2.5981,-1.7554,-3.6689,-3.6631,-3.335,-4.0596,-5.7637,-5.543,-7.4238,-7.0234,-3.3555,-5.2852,-4.5215,-6.2461,-2.4058,-3.8662,-5.6602,2.1074,3.4707,-5.2637,-2.3584,-5.8672,-3.4209,1.3503,-11.383,-9.2031,1.5234,9.3398,0.71155,-13.676,5.3379,2.8125,4.3105,-1.1921,-0.96582,-1.9849,0.01445,-0.72827,1.1438,-2.2349,-0.7395,-0.81543,-1.4111,-0.62573,0.28791,1.0439,0.14307,3.6211,3.7227,3.7207,-0.21057,0.86304,0.82922,1.8901,-3.7148,-2.4277,2.627,3.7803,-3.2578,-3.126,0.73889,3.3018,3.3916,3.0605,2.6924,-4.5352,-3.1885,3.501,3.7812,2.5908,5.3945,2.3125,3.7988,2.9287,3.0059,3.3896,-4.8691
,05/02/2016,-2.5962,-0.87817,-5.5723,0.22018,1.1355,2.9048,2.115,1.4869,1.5276,1.5996,0.85306,3.0366,0.13629,0.14607,1.6411,-6.1631,-0.69708,2.4087,-3.0488,-1.9287,-2.9055,-1.8669,-3.854,-3.7749,-3.3706,-3.9917,-5.6553,-5.3242,-7.3174,-6.748,-3.3701,-4.8398,-4.3662,-5.9023,-2.7156,-3.9897,-5.416,2.0957,3.292,-4.7744,-2.4966,-6.0801,-3.3823,1.5482,-11.062,-8.7969,2.0068,9.3965,0.93634,-13.928,5.458,2.918,3.9131,-0.96741,-0.79541,-1.9226,0.031593,-0.6405,1.3615,-2.0144,-0.65613,-0.70557,-1.2998,-0.71082,0.43741,1.1982,0.069092,3.8574,3.4473,3.3252,-0.26874,0.82898,1.3936,1.7405,-3.5195,-2.4541,2.8418,3.9214,-3.0908,-2.9546,0.88116,3.4565,3.3989,3.0537,2.6851,-4.3652,-3.0737,3.3188,3.8691,2.7222,5.3848,2.3164,3.9092,2.9751,2.9355,3.4028,-5.1143
,11/02/2016,-2.4746,-0.99609,-5.6758,0.1759,1.1523,3.0234,2.332,1.7949,1.7656,1.4932,1.0811,3.2363,0.41772,0.089539,1.7617,-5.9297,-1.0801,2.4277,-2.9629,-1.9092,-3.2129,-1.9785,-4.0391,-3.8867,-3.4062,-3.9238,-5.5469,-5.1055,-7.2109,-6.4727,-3.3848,-4.3945,-4.2109,-5.5586,-3.0254,-4.1133,-5.1719,2.084,3.1133,-4.2852,-2.6348,-6.293,-3.3438,1.7461,-10.742,-8.3906,2.4902,9.4531,1.1611,-14.18,5.5781,3.0234,3.5156,-0.74268,-0.625,-1.8604,0.048737,-0.55273,1.5791,-1.7939,-0.57275,-0.5957,-1.1885,-0.7959,0.58691,1.3525,-0.0048828,4.0938,3.1719,2.9297,-0.3269,0.79492,1.958,1.5908,-3.3242,-2.4805,3.0566,4.0625,-2.9238,-2.7832,1.0234,3.6113,3.4062,3.0469,2.6777,-4.1953,-2.959,3.1367,3.957,2.8535,5.375,2.3203,4.0195,3.0215,2.8652,3.416,-5.3594
,17/02/2016,-2.1982,-1.043,-5.8164,0.19586,1.2812,2.8096,2.4287,2.1768,2.0801,1.1523,1.4995,3.4521,0.86804,0.20517,1.9736,-4.7129,-2.2373,2.2686,-3.1045,-1.8882,-3.3066,-1.8721,-4.1016,-3.9258,-3.3975,-3.7207,-5.1953,-4.9375,-6.8906,-5.9219,-3.2139,-3.3789,-3.5293,-5.0703,-3.5771,-4.4219,-4.8516,2.1846,2.9189,-3.5059,-2.7852,-5.9531,-3.3447,2.1562,-10.102,-7.5215,3.1016,9.0898,1.6333,-13.98,4.8496,2.1978,3.8223,-0.26459,-0.41614,-1.7148,0.014877,-0.48901,1.9663,-1.812,-0.80786,-0.47363,-1.0486,-1.248,0.75146,1.4673,0.12451,4.1484,2.1372,1.9426,-0.45056,0.6687,2.3638,1.3682,-2.8936,-2.499,3.3115,3.0527,-2.7949,-2.501,1.0151,3.917,3.2559,2.877,2.5811,-3.8838,-2.9082,2.8018,3.582,2.7715,5.2559,2.0444,4.0391,2.876,2.1963,3.1504,-5.2676
,23/02/2016,-1.9219,-1.0898,-5.957,0.21582,1.4102,2.5957,2.5254,2.5586,2.3945,0.81152,1.918,3.668,1.3184,0.3208,2.1855,-3.4961,-3.3945,2.1094,-3.2461,-1.8672,-3.4004,-1.7656,-4.1641,-3.9648,-3.3887,-3.5176,-4.8438,-4.7695,-6.5703,-5.3711,-3.043,-2.3633,-2.8477,-4.582,-4.1289,-4.7305,-4.5312,2.2852,2.7246,-2.7266,-2.9355,-5.6133,-3.3457,2.5664,-9.4609,-6.6523,3.7129,8.7266,2.1055,-13.781,4.1211,1.3721,4.1289,0.2135,-0.20728,-1.5693,-0.018982,-0.42529,2.3535,-1.8301,-1.043,-0.35156,-0.90869,-1.7002,0.91602,1.582,0.25391,4.2031,1.1025,0.95557,-0.57422,0.54248,2.7695,1.1455,-2.4629,-2.5176,3.5664,2.043,-2.666,-2.2188,1.0068,4.2227,3.1055,2.707,2.4844,-3.5723,-2.8574,2.4668,3.207,2.6895,5.1367,1.7686,4.0586,2.7305,1.5273,2.8848,-5.1758
,29/02/2016,-1.6626,-1.269,-6.1914,-0.29688,1.415,1.8799,2.2881,2.4102,2.3945,0.47961,2.0449,3.4434,1.5088,0.3512,2.0615,-2.1685,-3.9922,1.791,-3.1543,-1.7026,-2.4102,-0.49194,-3.5215,-3.4727,-3.0713,-2.9785,-3.959,-4.1738,-5.9453,-4.5459,-2.7812,-1.3733,-1.9971,-4.2969,-3.709,-4.2412,-4.4707,2.2344,2.5146,-2.2861,-2.4727,-4.2998,-3.1973,2.8291,-8.5996,-6.0527,3.7861,7.5703,2.1348,-12.223,3.7051,0.60968,4.0879,0.41803,-0.18597,-1.5859,-0.25998,-0.54175,2.4795,-2.3105,-1.5391,-0.71338,-1.239,-2.4448,0.86279,1.3975,0.62183,4.2227,0.19849,0.14307,-0.7605,0.22253,3.0215,1.1147,-2.3154,-2.5801,3.4551,1.5088,-2.6621,-2.0415,0.40253,4.4492,2.6865,2.2769,2.2231,-3.417,-3.1309,2.1157,2.4761,2.0479,4.6719,1.6611,3.5889,2.4082,1.1624,2.5244,-4.1289
